,nama,harga,deskripsi,detail,link gambar,link
20,La Tahzan For Hijabers,"Rp.35,600 ","
          Buku ini menyajikan kisah-kisah menyentuh hati dari perjalanan religiusitas dan spiritualitas para Muslimah dalam mengenakan hijab. Disajikan pula hikmah-hikmah yang diuraikan dari dua puluh sembilan kisah para hijabers. Selain itu, diuraikan pula dasar-dasar dan hukum syar’i dalam berhijab. Buku ini kita akan menguatkan siapa saja agar istiqomah dalam mengenakan hijab dan terutama menjalankan perintah agama. Kisah-kisah dalam buku ini disampaikan dengan bahasa yang lugas dan ringan agar mudah dipahami semua kalangan.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Humaira El Rahmi', 'Berat': '500 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nhumaira el rahmi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide050-cr-500x500.jpeg,https://www.solusibuku.com/agama/la-tahzan-for-hijabers.html
21,Cukupkah Cinta Untuk Menikah,"Rp.54,000 ","
          Buku ini berisi ulasan tentang hal-hal yang perlu disiapkan untuk Anda yang sudah merencanakan untuk menikah. Penulis juga menunjukkan fakta bahwa ternyata cinta saja tidak cukup untuk membangun rumah tangga.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '324 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Ernawati', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nernawati\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide073-cr-500x500.jpeg,https://www.solusibuku.com/agama/cukupkah-cinta-untuk-menikah.html
22,Panduan Praktis Perawatan Jenazah,"Rp.39,200 ","
          Buku ini memberikan pembelajaran bagaimana cara mengurus jenazah. Materi yang dipaparkan dalam buku ini adalah menunggui orang si ambang ajal, hal yang dilakukan ketika ajal sudah datang, yang semestinya dikerjakan keluarga orang yang sudah meninggal, cara memandikan jenazah, cara mengkafani jenazah, shalat jenazah, menguburkan jenazah, berbuat baik untuk orang meninggal dunia, dan ziarah kubur. Bonus surat Yasin dan doa Tahlil.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '170 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': ""Muhammad Syafi'I Masykur"", 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nc-klik media\nmuhammad syafii masykur\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide082-cr-500x500.jpeg,https://www.solusibuku.com/agama/panduan-praktis-perawatan-jenazah.html
23,Muhammad Saw Idolaku,"Rp.41,600 ","
          Buku ini mengisahkan tentang laku hidup dan sifat-sifat teladan Rasulullah Muhammad Saw. adalah salah satu cara terbaik untuk membentuk kepribadian putra dan putri kita menjadi individu-individu yang saleh dan salihah. Selain itu, buku ini juga mengulas tentang Sirah Nabawiyah, dalam buku ini juga diketengahkan berbagai kisah keteladanan dan sifat-sifat Rasulullah yang sudah seharusnya ditiru oleh kita semua selaku umatnya dengan harapan dapat memberi dampak positif dan sekaligus meningkatkan keimanan kita        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '268 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Brilliant Books', 'Penulis': 'Abu Umar Al-Ghifari', 'Berat': '500 gram', 'Product Tags': ' \nabu umar al ghifari\nagama\nbrilliant books\nbuku agama\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide084-cr-500x500.jpeg,https://www.solusibuku.com/agama/muhammad-saw-idolaku.html
24,Risalah Puasa,"Rp.44,000 ","
          Risalah ini berisi tentang ajaran Islam yang menjadi salah satu rukun Islam, yakni puasa. Puasa merupakan ibadah sakral tetapi orang yang menunaikannya tidak tampak kesakralan dan kekhusyukannya. Oleh karena itu, puasa menjadi ibadah yang lain daripada yang lain. Meski demikian, ternyata masyarakat kita masih menyimpan berbagai pertanyaan tentang puasa. Materi dalam buku ini berupa fikih puasa, seputar puasa, qiyam Ramadhan, tadabur Ramadhan, hikmah & ibrah, puasa Arafah, Puasa Asyura, puasa Sya’ban, puasa Senin-Kamis, puasa Dawud, dan puasa pada Ayyam Al-Bidl.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '188 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Ali Abdullah', 'Berat': '500 gram', 'Product Tags': ' \nagama\nali abdullah\nbuku agama\nc-klik media\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide085-cr-500x500.jpeg,https://www.solusibuku.com/agama/risalah-puasa.html
25,Jangan Ambil Suamiku,"Rp.43,600 ","
          Berisi kisah nyata para perempuan muslimah tangguh yang harus menghadapi kenyataan bahwa suami mereka tergoda perempuan lain. Ditulis berdasarkan kisah nyata sehingga bisa menjadi pelajaran bagi para pembacanya. Ceritanya menggunakan sudut pandang orang pertama sehingga para pembaca seperti merasakan langsung apa yang dialami oleh sang tokoh utama.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '192 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Zhivana Astri, Dkk', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nzhivana astri dkk\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide089-cr-500x500.jpeg,https://www.solusibuku.com/agama/jangan-ambil-suamiku.html
26,Hal Hal Kecil Bermakna Besar,"Rp.44,400 ","
          Berisi pembahasan tentang hal-hal sederhana sehari-hari yang bisa memberikan pengaruh yang sangat besar terhadap kepribadian, keluarga, pekerjaan, pergaulan, persaudaraan, pendidikan, dan bisnis. Buku ini akan membuka pikiran kita bahwa sebaiknya kita jangan meremehkan hal-hal kecil, karena sering kali hal-hal yang kecil itu justru menjadi kunci untuk hidup sukses dan bahagia. Temanya sangat praktis, dibutuhkan dan disukai oleh para pembaca karena dapat membantu mengembangkan diri mereka.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '260 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mhd. Rois Almaududy', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nmhd rois almaududy\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide100-cr-500x500.jpeg,https://www.solusibuku.com/agama/hal-hal-kecil-bermakna-besar.html
27,20 Amalan Kecil Penghantar Ke Surga,"Rp.35,600 ","
          Buku ini memuat 20 amalan kecil yang seringkali diremehkan, dipandang sebelah mata, tetapi ternyata, bisa menjadikan Anda menggapai surga Allah Swt. Dilengkapi gagasan inti sehingga memudahkan pembaca dalam mempelajari dan memahami isi buku ini. Didukung dengan sumber-sumber yang sahih, baik dari Al-Qur’an, hadis, maupun pendapat para sahabat dan salafus salih.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '192 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Ust. Yusuf Awaludin', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nsemesta hikmah publishing\nust yusuf awaludin\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide125-cr-500x500.jpeg,https://www.solusibuku.com/agama/20-amalan-kecil-penghantar-ke-surga.html
28,Disayang Mertua  Dicintai Suami  Bahagia Dunia Akhirat,"Rp.35,600 ","
          Buku ini adalah sebuah refleksi dan kajian tentang hidup berumah tangga yang tentu saja sangat bermanfaat bagi para pembaca. Di dalam buku ini disajikan bagaimana dan seperti apa seharusnya seorang istri dalam bersikap ketika berhubungan dengan mertua, suami dan keluarga suami secara umum.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Ferry Taufiq El Jaquene', 'Berat': '500 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nferry taufiq el jaquene\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide142-cr-500x500.jpeg,https://www.solusibuku.com/agama/disayang-mertua-dicintai-suami-bahagia-dunia-akhirat.html
29,Seni Istri Memanjakan Suami,"Rp.55,200 ","
          Buku ini berisi dua buku dalam satu kemasan buku, yang memuat kiat-kiat bagaimana suami istri bisa saling membahagiakan, sebuah cara bagi sepasang kekasih sejati untuk bisa lebih mudah mendapatkan surga rumah tangga. Buku ini adalah sebuah jawaban bagi sepasang suami/istri agar kehidupan rumah tangganya bertabur sakinah mawaddah wa rahmah. Buku ini cocok dibaca oleh pasangan suami istri yang baru saja menikah, atau yang telah lama menikah hingga saat mereka merasakan hambar dalam kehidupan rumah tangganya, dapat kembali hangat hubungannya bersama pasangan tercintanya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '328 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Wiwid Prasetyo', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nsemesta hikmah publishing\nwiwid prasetyo\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide145-cr-500x500.jpeg,https://www.solusibuku.com/agama/seni-istri-memanjakan-suami.html
30,Tradisi Puasa Para Nabi,"Rp.35,600 ","
          Buku ini mengungkap tradisi puasa para Nabi Allah, latar belakang pelaksanaan puasa dan hikmah-hikmah dari laku prihatin mereka untuk meningkatkan keimanan dan ketakwaan kepada Allah Swt.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Ferry Taufiq El Jaquene', 'Berat': '500 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nferry taufiq el jaquene\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide165-cr-500x500.jpeg,https://www.solusibuku.com/agama/tradisi-puasa-para-nabi.html
31,Bersama Allah Swt Selalu Ada Jalan Keluar,"Rp.35,600 ","
          Buku ini mengajak Anda untuk mengubah lelah Anda menjadi lillah, sehingga hidup Anda, diri Anda, keluarga Anda, usaha Anda, atau apa pun saja, diberkahi dan mendapatkan pertolongan Allah Swt. Bisa jadi, pertolongan Allah Swt. datang tidak sekarang, tetapi akan hadir di saat yang tepat.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Miftahul Asror Malik', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\nmiftahul asror malik\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide174-cr-500x500.jpeg,https://www.solusibuku.com/agama/bersama-allah-swt-selalu-ada-jalan-keluar.html
32,Tawa Tangis Para Nabi,"Rp.32,000 ","
          Buku ini berisi tentang tawa dan tangis Rasul SAW, Para Sahabatnya, dan orang-orang saleh. Dalam buku ini akan menjadi pelajaran dan pendidikan berharga, utamanya bagi generasi muda dan orang-orang yang bernurani peka dan jernih.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '128 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Qudsi Media', 'Penulis': 'Bakr Muhammad Ibrahim', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbakr muhammad ibrahim\nbuku agama\nqudsi media\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide177-cr-500x500.jpeg,https://www.solusibuku.com/agama/tawa-tangis-para-nabi.html
33,Muslim Super Hebat,"Rp.31,200 ","
          Buku ini berisi materi yang sangat dibutuhkan oleh para pembaca muslim, yang menguraikan tentang bagaimana menjadi muslim super hebat; bahagia, sejahtera, kaya harta dan kaya hati.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '164 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Jumadi Subur', 'Berat': '500 gram', 'Product Tags': ' \nagama\nbuku agama\njumadi subur\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide192-cr-500x500.jpeg,https://www.solusibuku.com/agama/muslim-super-hebat.html
34,Matahari Diwan Syams Tabrizi,"Rp.60,000 ","
          Sosok Syams Tabrizi (Syamsuddin Tabrizi) sangat erat hubungannya dengan Maulana Jalaluddin Rumi. Dialah yang memberikan pengaruh kuat terhadap perubahan Rumi sehingga dikenal sebagai penyair sufi terbesar sepanjang zaman. Sosok itulah yang datang kepada Rumi, mengguncang nalarnya, mencabik hatinya, dan mengubah kehidupannya.

Penulis : Cep Subhan KM
Penerbit : Forum        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '312 halaman', 'Dimensi': '20x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Forum Edukasi', 'Penulis': 'Cep Subhan Km', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\ncep subhan km\nforum edukasi\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide201-cr-500x500.jpeg,https://www.solusibuku.com/agama/matahari-diwan-syams-tabrizi.html
35,Jilid 1  Menyimak Kisah  Menyibak Hikmah  Hijau ,"Rp.46,800 ","
          Buku ini mengajak kita untuk menyimak kisah-kisah Islami dari berbagai zaman, dan kemudian menyibak hikmah yang ada di dalamnya. Ditulis dengan menarik dan sederhana, insya Allah buku ini akan menginspirasi para pembaca untuk menjadi pribadi yang makin baik serta mampu menjalani setiap fase kehidupan dengan hati dan pikiran yang positif. Aamiin.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '272 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mhd. Rois Almaududy', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nmhd rois almaududy\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide224-cr-500x500.jpeg,https://www.solusibuku.com/agama/jilid-1-menyimak-kisah-menyibak-hikmah-hijau.html
36,Dahsyatnya Energi Sakit Hati,"Rp.63,200 ","
          Buku ini berisikan 99+ uraian kisah, tulisan inspirasi, dan artikel motivasi penuh hikmah. Penulis mengajak kita mengingat Allah agar mampu mengubah derita jadi bahagia dan mengubah musibah jadi berkah. Apapun masalah kita, datang ke Allah dulu. Terhadap ujian, tak perlu minta hidup untuk menjadi mudah. Mintalah hati supaya lebih tabah karena ujian hidup adalah fitrah. Mintalah hati yang tenang agar jangan mudah jadi pribadi yang kalah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '344 halaman', 'Dimensi': '23x15 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ide Segar', 'Penulis': 'M. Ayyub Ashim', 'Berat': '400 gram', 'Product Tags': ' \nagama\nbuku agama\nide segar\nm ayyub ashim\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide227-cr-500x500.jpeg,https://www.solusibuku.com/agama/dahsyatnya-energi-sakit-hati.html
37,Usah Resah  Tetap Lillah,"Rp.58,400 ","
          Buku ini berisi renungan atas keresahan-keresahan yang mungkin sering menghinggapi batin. Dilengkapi dengan contoh kisah teladan, insya Allah buku ini akan membuat kita yakin bahwa segala ketetapan Allah merupakan yang terbaik, dan Allah tak akan pernah menyia-nyiakan hamba-Nya.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '328 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'A.R. Shohibul Ulum', 'Berat': '300 gram', 'Product Tags': ' \nagama\nar shohibul ulum\nbuku agama\nchecklist\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide230-cr-500x500.jpeg,https://www.solusibuku.com/agama/usah-resah-tetap-lillah.html
38,Percayalah  Semua Akan Berakhir Indah,"Rp.56,000 ","
          Buku ini berisi kisah nyata yang membuktikan tentang betapa rencana Allah SWT begitu indah. Kejadian yang dulu pernah dianggap buruk oleh para penulisnya, ternyata merupakan hal terbaik yang pernah mereka alami, yang membuat mereka bisa menikmati kebahagiaan saat ini.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '296 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Hanny Dewanti, Dkk', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nhanny dewanti dkk\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide231-cr-500x500.jpeg,https://www.solusibuku.com/agama/percayalah-semua-akan-berakhir-indah.html
39,La Tahzan Untuk Bunda Yang Bekerja,"Rp.35,600 ","
          Dunia karir bagi Bunda yang bekerja bukanlah tanpa hambatan dan rintangan. Hambatan dan rintangan itu kadang menyebabkannya menjadi rapuh dan tenggelam dalam kesedihan. Kesedihan yang dalam bisa saja malah menjatuhkannya pada kegagalan. Buku ini menyajikan motivasi-motivasi Islami yang dapat membangkitkan semangat dan mendorong Bunda yang bekerja agar sukses dan bahagia.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '192 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Riyadhus Shalihin Emka', 'Berat': '200 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\nriyadhus shalihin emka\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide232-cr-500x500.jpeg,https://www.solusibuku.com/agama/la-tahzan-untuk-bunda-yang-bekerja.html
40,Ya Rasul  Izinkan Aku Berzina,"Rp.33,600 ","
          Buku ini berisi nukilan dari kumpulan kisah kitab-kitab klasik yang sangat mengagumkan dan mampu membuka mata batin kita. Sebagian besar adalah kisah Nabi Muhammad Saw., para sahabat, dan salafus saleh. Kisah-kisah ini dapat dijadikan renungan agar kita menemukan nilai-nilai kearifan, kebijaksanaan, dan keluhuran budi pekerti.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '208 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Nur K', 'Berat': '200 gram', 'Product Tags': ' \nagama\nbuku agama\nnur k\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide234-cr-500x500.jpeg,https://www.solusibuku.com/agama/ya-rasul-izinkan-aku-berzina.html
41,Add Pahala Remove Dosa,"Rp.36,000 ","
          Buku ini mengkaji berbagai amal harian yang mudah dipraktikkan selama 24 jam. Dengan disertai tuntunan praktis sehari-hari berdasarkan Al-Qur’an dan Sunnah Rasulullah        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '236 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Miftahul Asror Malik', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nmiftahul asror malik\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide257-cr-500x500.jpeg,https://www.solusibuku.com/agama/add-pahala-remove-dosa.html
42,Kunci Selamat Dari Siksa Kubur,"Rp.36,000 ","
          Buku ini akan menuntun pembaca agar selamat dari siksa kubur. Diuraikan juga perjalanan setelah kematian; alam kubur, hari kiamat dan hari kebangkitan, hisab dan pembalasan, mizan dan sirath, serta neraka dan surga.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '228 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Miftahul Asror Malik', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nmiftahul asror malik\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide267-cr-500x500.jpeg,https://www.solusibuku.com/agama/kunci-selamat-dari-siksa-kubur.html
43,Ya Allah  Saya Yakin Rencana Mu Lebih Indah,"Rp.33,600 ","
          Buku ini hadir untuk menguatkan tekad dan menjaga hati kita agar tidak mudah putus asa, sebagai teman dalam meniti perjuangan. Buku ini akan mengajak kita menjadi pribadi kuat, sehingga bisa menghadirkan optimisme, kebahagiaan, dan semangat yang tidak luntur.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '196 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Mhd. Rois Almaududy', 'Berat': '200 gram', 'Product Tags': ' \nagama\nbuku agama\nmhd rois almaududy\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide290-cr-500x500.jpeg,https://www.solusibuku.com/agama/ya-allah-saya-yakin-rencana-mu-lebih-indah.html
44,Menjadi Santri Paling Bahagia,"Rp.31,200 ","
          Buku ini berisi kiat-kiat praktis sukses belajar di pondok pesantren, sehingga sangat tepat dibaca oleh santri yang ingin belajar di pesantren atau yang sedang menimba ilmu di pesantren. Ditulis secara ringkas dan sistematis agar santri bisa memahami peta kesuksesan untuk menjadi santri the best dan mampu menjawab tantangan zaman serta sukses dunia akhirat.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '192 halaman', 'Dimensi': '19x13 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Abdullah Al-Marwi', 'Berat': '200 gram', 'Product Tags': ' \nabdullah almarwi\nagama\nbuku agama\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide325-cr-500x500.jpeg,https://www.solusibuku.com/agama/menjadi-santri-paling-bahagia.html
45,Agar Mati Masuk Surga,"Rp.36,000 ","
          Apapun yang terjadi sekarang, selalu berkaitan dengan apa yang telah kita lakukan di masa lalu. Semua yang kita kerjakan hari ini, juga akan berpengaruh terhadap apa yang kita dapatkan esok. Jadi, apapun yang telah kita perbuat, kita akan mempertanggungjawabkan dan mendapatkan balasannya kelak di hari kebangkitan. Terlebih, Surga dan Neraka sangat erat hubungannya dengan amal kita selama hidup di dunia ini.
Penulis buku ini, lebih fokus menguraikan gambaran surga dan neraka, tingkatannya, hingga bagaimana cara untuk menggapainya berdasarkan Al-Qur’an dan hadis. Mudah-mudahan bermanfaat bagi kaum muslimin yang menginginkan kehidupan bahagia setelah mati.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '200 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Penulis': 'Miftahul Asror Malik', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nmiftahul asror malik\nsemesta hikmah publishing\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide361-cr-500x500.jpeg,https://www.solusibuku.com/agama/agar-mati-masuk-surga.html
46,9 Keajaiban Dlm 9 Bulan Kehamilan,"Rp.35,600 ","
          Buku ini menyajikan keajaiban-keajaiban yang dapat pembaca temukan selama sembilan bulan kehamilan. Selain itu, disajikan pula amalan-amalan yang bisa dipraktikkan oleh Ibu hamil selama masa kehamilannya yang sesuai dengan syariat agama Islam. Buku ini dapat memberi pencerahan bagi Ibu hamil sehingga dapat menikmati masa kehamilan dengan amalan yang diridlai Allah Swt. Dengan demikian, nantinya anak yang dilahirkan menjadi anak yang saleh atau salihah.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '224 halaman', 'Dimensi': '20.5x14 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Penulis': 'Umi Azizah Khalil', 'Berat': '300 gram', 'Product Tags': ' \nagama\naraska publisher\nbuku agama\numi azizah khalil\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide362-cr-500x500.jpeg,https://www.solusibuku.com/agama/9-keajaiban-dlm-9-bulan-kehamilan.html
47,Panduan Praktis Haji & Umrah Plus Doa & Zikir Lengkap,"Rp.32,800 ","
          Buku ini berisi panduan haji dan umrah yang dikemas secara praktis dan disusun secara sistematis. Panduan tersebut meliputi langkah-langkah yang perlu dilakukan oleh jamaah haji dan umrah sejak berangkat dari rumah hingga kembali lagi di tanah air. Tidak hanya langkah-langkahnya, tetapi juga doa-doa dan zikirnya yang terangkum dengan rapi. Doa dan zikir tersebut terdiri dari khat Arab, transliterasi, dan artinya dalam Bahasa Indonesia.        ","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '248 halaman', 'Dimensi': '15.2x11.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Megah Tinambun, S.Pd.L', 'Berat': '300 gram', 'Product Tags': ' \nagama\nbuku agama\nchecklist\nmegah tinambun spdl\n\n'}",https://www.solusibuku.com/image/c/data/produk/2018/Slide383-cr-500x500.jpeg,https://www.solusibuku.com/agama/panduan-praktis-haji-umrah-plus-doa-zikir-lengkap.html
