,nama,harga,deskripsi,detail,link
218,Buku Latihan Dasar Menulis Huruf Tegak Bersambung,"Rp.50,000 ","
          Buku ini berisi cara praktis dan mudah belajar menulis huruf tegak bersambung untuk anak-anak. Beberapa materi isinya antara lain adalah pengenalan huruf tegak bersambung, aktivitas menebalkan huruf, mewarnai aneka objek, membaca & menulis suku kata dan kata, serta membaca kalimat sederhana dalam huruf tegak bersambung.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '90 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Heru Kurniawan, Umi Khomsiyatun, Windiya Utami', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nheru kurniawan umi khomsiyatun w\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/buku-latihan-dasar-menulis-huruf-tegak-bersambung.html
219,Jilid 1 Kisah 50 Sahabat Rasulullah Saw,"Rp.63,200 ","
          Buku ini berisi cerita penuh hikmah tentang para sahabat Rasulullah saw, baik dari segi kesehariannya maupun aksi-aksi khusus mereka dalam menegakkan agama. Ada kisah tentang Abdullah bin Jahsy, Muadz bin Jabal, Zaid bin Tsabit, Khalid bin Walid, dan masih banyak lagi. Diharapkan generasi sholeh-sholehah kita dapat meneladani kisah-kisah para sahabat tersebut.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '116 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Megah T & Eko S', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmegah t & eko s\n\n'}",https://www.solusibuku.com/buku-anak/jilid-1-kisah-50-sahabat-rasulullah-saw.html
220,Jilid 2 Kisah 50 Sahabat Rasulullah Saw,"Rp.58,400 ","
          Buku ini berisi cerita penuh hikmah tentang para sahabat Rasulullah saw, baik dari segi kesehariannya maupun aksi-aksi khusus mereka dalam menegakkan agama. Ada kisah tentang Sa’id bin Zaid, Salman Al-Farisi, Sumayyah, Abu Sufyan bin Harb, Julaibib, dan masih banyak lagi. Diharapkan generasi sholeh-sholehah kita dapat meneladani kisah-kisah para sahabat tersebut.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '104 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Megah T & Eko S', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmegah t & eko s\n\n'}",https://www.solusibuku.com/buku-anak/jilid-2-kisah-50-sahabat-rasulullah-saw.html
221,Jilid 1 Yuk Mengenal Profesi Cerita Si Kecil SehariHari,"Rp.73,600 ","
          Buku ini berisi cerita-cerita asyik dan menarik yang akan membawa anak-anak untuk mengenal aneka profesi atau pekerjaan. Ada cerita tentang Aldi yang ingin menjadi arkeolog, murid-murid Bu Aminah yang ingin menjadi astronom, Alan yang ingin menjadi astronaut, dan masih banyak lagi.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '140 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih T & Sis Fauzi', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmulasih t & sis fauzi\n\n'}",https://www.solusibuku.com/buku-anak/jilid-1-yuk-mengenal-profesi-cerita-si-kecil-sehari-hari.html
222,Buku Latihan Dasar Membaca Menulis & Berhitung,"Rp.64,000 ","
          Buku ini mengajak buah hati Anda untuk mengenal huruf besar dan kecil, menebalkan huruf & angka, belajar membaca suku kata, kata, dan kalimat, mencari perbedaan, bermain puzzel stiker, dan masih banyak lagi. Dilengkapi pula dengan ilustrasi yang menarik, jenaka, dan penuh warna. Tunggu apa lagi, segera hadiahkan buku ini untuk si kecil kesayangan Anda, lalu saksikan ia tumbuh menjadi anak yang cerdas dan kreatif.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '120 halaman', 'Dimensi': '17x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Hengky Irawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nhengky irawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/buku-latihan-dasar-membaca-menulis-berhitung.html
223,Raka Si Raksasa Dan Pohon Apel Tua,"Rp.32,000 ","
Raka adalah raksasa yang pemalu. Dia suka apel. Dia juga suka bersembunyi di pohon apel tua yang ajaib. Tiba-tiba Raka harus dihadapkan pada sebuah perubahan, tidak ada apel, tidak ada tempat untuk bersembunyi. Apa yang harus dilakukan Raka?
","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '32 halaman', 'Dimensi': '22.5x21 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Pickpockie Book', 'Penulis': 'Aria Duta & Danu Fitra', 'Berat': '400 gram', 'Product Tags': ' \naria duta & danu fitra\nbuku anak\nbuku cerita anak\ncerita anak\npickpockie book\n\n'}",https://www.solusibuku.com/buku-anak/raka-si-raksasa-dan-pohon-apel-tua.html
224,Mewarnai Pemandangan Teknik Pastel Super Seru,"Rp.39,200 ","
          Buku ini merupakan media pembelajaran mewarnai yang menarik dan bervariatif bagi anak-anak.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '44 halaman', 'Dimensi': '27x27 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Redaksi Super Kids', 'Berat': '400 gram', 'Product Tags': ' \naria media mandiri\nbuku anak\nbuku keterampilan anak\nketerampilan anak\nredaksi super kids\n\n'}",https://www.solusibuku.com/buku-anak/mewarnai-pemandangan-teknik-pastel-super-seru.html
225,Cerita Rakyat Nusantara Terpopuler 34 Provinsi,"Rp.94,400 ","
          Indonesia terdiri dari suku dan budaya yang sangat banyak dan beragam. Tiap budaya memiliki ciri dan cerita masing-masing. Dalam pembagian wilayah berdasarkan struktur pemerintahan Indonesia dibagi menjadi 34 provinsi. Dari semua provinsi tersebut, terdapat cerita-cerita yang telah ada sejak zaman nenek moyang. Cerita-cerita tersebut kemudian dikumpulkan dalam buku ini agar memudahkan orang-orang yang ingin mempelajari budaya Indonesia.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '225 halaman', 'Dimensi': '24x17 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Andaliman Books', 'Penulis': 'Desy Rachmawati, S.S', 'Berat': '400 gram', 'Product Tags': ' \nandaliman books\nbuku anak\nbuku cerita anak\ncerita anak\ndesy rachmawati ss\n\n'}",https://www.solusibuku.com/buku-anak/cerita-rakyat-nusantara-terpopuler-34-provinsi.html
226,Mewarnai Aneka Kendaraan Teknik Pastel Super Seru,"Rp.39,200 ","
Buku ini merupakan media pembelajaran mewarnai yang menarik dan bervariatif bagi anak-anak.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '44 halaman', 'Dimensi': '19x27 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Aria Media Mandiri', 'Penulis': 'Redaksi Super Kids', 'Berat': '400 gram', 'Product Tags': ' \naria media mandiri\nbuku anak\nbuku keterampilan anak\nketerampilan anak\nredaksi super kids\n\n'}",https://www.solusibuku.com/buku-anak/mewarnai-aneka-kendaraan-teknik-pastel-super-seru.html
227,Dongeng Penuh Hikmah Binatang Bawah Tanah,"Rp.60,000 ","
          Berisi cerita-cerita seru dan penuh hikmah tentang hewan-hewan
 yang suka bersarang di bawah tanah. Hewan-hewan tersebut
 misalnya adalah semut, jangkrik, rayap, undur-undur, tikus tanah,
 cacing, kalajengking, kaki seribu, dan sebagainya. Setiap cerita
 disertai dengan hikmah atau pesan moral yang bisa menjadi inspirasi
 anak-anak dalam hidup sehari-hari.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '108 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Bilif Abduh', 'Berat': '400 gram', 'Product Tags': ' \nbilif abduh\nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\n\n'}",https://www.solusibuku.com/buku-anak/dongeng-penuh-hikmah-binatang-bawah-tanah.html
228,Dongeng Si Kancil & TemanTemannya,"Rp.65,600 ","
          Berisi dongeng-dongeng jenaka tentang kancil dan teman-temannya. Misalnya cerita tentang si kancil mencuri timun, kancil
 mengalahkan harimau, kancil lolos dari jebakan, lolos dari jebakan serigala, dan masih banyak lagi. Setiap dongeng mengandung hikmah
 dan pesan moral yang bisa menjadi inspirasi anak dalam kehidupan sehari-hari untuk senantiasa berbuat baik.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '116 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih Tary & Nafika Inarotus', 'Berat': '400 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmulasih tary & nafika inarotus\n\n'}",https://www.solusibuku.com/buku-anak/dongeng-si-kancil-teman-temannya.html
229,Cerita Si Kecil SehariHari Aku & P3K,"Rp.78,000 ","
          Buku ini berisi cerita sehari-hari dengan tokoh Tata, si dokter cilik dari SD Sinar Ceria, beserta teman-temannya. Lewat cerita tersebut,
 anak bisa banyak belajar tentang berbagai pertolongan pertama yang sangat penting terhadap kejadian yang sering terjadi dalam
 kehidupan sehari-hari.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '148 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih Tary & Sis Fauzi', 'Berat': '400 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmulasih tary & sis fauzi\n\n'}",https://www.solusibuku.com/buku-anak/cerita-si-kecil-sehari-hari-aku-p3k.html
230,Kumpulan Dongeng Terbaik Dari Jepang,"Rp.68,800 ","
          Buku ini berisi kumpulan dongeng yang penuh hikmah dan pesan moral dari negeri Sakura. Ada cerita tentang Momotaro si anak hebat, kecantikan Putri Kaguya, Putri Hase Hime dan ibu tirinya, dan masih banyak lagi. Semuanya ditulis dengan lugas dan menggunakan gaya Bahasa yang sederhana sehingga sangat enak dibaca dan mudah dipahami anak-anak. Setiap cerita dilengkapi dengan uraian atau penjelasan pesan moral.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '128 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih Tary & Abdul Muhammad Baiyazid', 'Berat': '400 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nmulasih tary & abdul muhammad ba\n\n'}",https://www.solusibuku.com/buku-anak/kumpulan-dongeng-terbaik-dari-jepang.html
231,Jilid 2 Yuk Mengenal Profesi Cerita Si Kecil SehariHari,"Rp.73,600 ","
          Buku ini berisi cerita-cerita asyik dan menarik yang akan membawa anak-anak untuk mengenal aneka profesi atau pekerjaan. Ada cerita tentang Ganes yang berobat ke dokter gigi, Arbi yang ingin menjadi atlet bulu tangkis, kisah Kak Lola yang menjadi pramugari, dan masih banyak lagi.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '136 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Mulasih T & Sis Fauzi', 'Berat': '350 gram', 'Product Tags': ' \nbuku pengetahuan anak\nchecklist\nmulasih\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/jilid-2-yuk-mengenal-profesi-cerita-si-kecil-sehari-hari.html
232,Tuntunan Shalat Lengkap For Kids 13 In 1,"Rp.43,200 ","
          Buku ini berisi panduan praktis shalat lengkap untuk anak-anak. Disusun untuk membantu para orangtua dalam mengajarkan anak-anak mereka shalat dengan cara yang asyik, mudah, dan menyenangkan. Beberapa materi pelengkap yang ada dalam buku ini antara lain adalah Rukun Islam, Rukun Iman, Asmaul Husna, kumpulan doa dalam Al-Qur’an, dan sebagainya.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '76 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Megah Tinambun, S.Pd.L', 'Berat': '300 gram', 'Product Tags': ' \nbuku pengetahuan anak\nchecklist\nmegah tinambun\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/tuntunan-shalat-lengkap-for-kids-13-in-1.html
233,Pesawat Terbang & Helikopter 37 Tahun Gtm Checklist,"Rp.29,600 ","
          Buku ini berisi aneka objek pesawat terbang & helikopter yang disusun sebagai sarana gunting tempel untuk anak-anak. Setelah menggunting dan menempel objek yang ada, anak juga diajak untuk mewarnai gambar hitam putih yang juga sudah tersedia. Si kecil bisa mewarnai berdasarkan imajinasinya, dan bisa mewarnainya berdasarkan gambar berwarna yang sudah disertakan pada halaman yang sama.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '42 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Checklist Studio', 'Berat': '250 gram', 'Product Tags': ' \nbuku keterampilan anak\nchecklist\nchecklist studio\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/pesawat-terbang-helikopter-3-7-tahun-gtm-checklist.html
