,nama,harga,deskripsi,detail,link gambar,link
79,MEMBACA PERUNTUNGAN MELALUI ILMU ASTROLOGI CINA,"Rp.47,600 ","
          • Bagaimana astrologi cina untuk mengungkap berbagai rahasia hidup seseorang?
    • Bagaimana menentukan shio seseorang?
    • Bagaimana sifat dan karakter dasar masing-masing shio?
    • Apa pengaruh shio harian?
    • Apakah shio memengaruhi sifat dan watak pria dan wanita?
    • Apakah shio memengaruhi karier seseorang?
    • Bagaimana memilih pasangan yang tepat berdasarkan shio?
    • Shio apa saja yang cocok sebagai sahabat bahkan rekanan bisnis anda?        ","{'Kategori': 'Hobi', 'Ketebalan': '366 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Xian Gin Lian ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide114-cr-500x500.JPG,https://www.solusibuku.com/hobi/membaca-peruntungan-melalui-ilmu-astrologi-cina.html
80,NGAKAK DULU BIAR BAHAGIA,"Rp.44,400 ","
          Kadang kesibukan dan rutinitas membuat kita susah dan akan ada waktu untuk tertawa. Buku ini ditujukan untuk menghibur kamu-kamu yang memang beneran sibuk atau yang sok sibuk.

“Apakah kamu tahu sisi romantisnya dari hujan? Dia tetap kembali walaupun tahu bagaimana sakitnya jatuh berkali-kali.”        ","{'Kategori': 'Hobi', 'Ketebalan': '212 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Mamad Kasur ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide115-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-dulu-biar-bahagia.html
81,NGAKAK BARENG GOT7,"Rp.71,600 ","
          Momo TWICE : “Bambam! Ternyata kamu selingkuh.”
Bambam : “ Siapa bilang?”
Momo TWICE : “Itu, yang lagi sama kamu.”
Bambam : “Astaga, dia kan cowok.”
Momo TWICE : “Tapi kenapa bajunya couple-an?”
Bambam : “Ini segaram SMA, tau?”
Momo TWICE : “Hahahaha, kirain kalian jadian.”
---

Mark : “Abang ojek, sini deh.”
Tukang ojek : “Ya Mas. Mau kemana?”
Mark : “Jalan aja dulu, Mas. Nanti di jalan bakalan kita obrolin ke mana arah tujuan kita.”
Tukang ojek : “#$#$%%$$*&#”        ","{'Kategori': 'Hobi', 'Ketebalan': '216 Hal Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Cha Saewoon', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide116-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-got7.html
82,BTS SMART QUIZ & PUZZLE BOOK,"Rp.71,600 ","
          Hellooo, Worldwide ARMY!

Yakin kamu sudah kenal betul sama BTS? Yakin kamu sudah layak disebut ARMY sejati? Atau jangan-jangan kamu cuma ARMY yang ikut-ikutan?

Di buku ini, kamu bisa menantang diri kamu sepuasnya. Buku ini memuat sederet kuis dan puzzles bagi kamu yang mengaku fans berat BTS. Ada boyfriend test yang pasti dinanti-nanti semua fangirls, dan cek di sini, kamu paling mirip member BTS yang mana sih?

Temukan juga game dan fakta-fakta menarik mengenai boyband kesayangan kamu. Tantang diri kamu, taklukkan kuis-kuis dan puzzle-nya, lalu segarkan pikiran dengan memainkan game-nya bersama teman. Psst, foto-fotonya juga nggak kalah cakep lho!        ","{'Kategori': 'Hobi', 'Ketebalan': '136 Halaman', 'Dimensi': '15 x 23 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Beatrice', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide117-cr-500x500.JPG,https://www.solusibuku.com/hobi/bts-smart-quiz-dan-puzzle-book.html
83,NGAKAK SAMPAI BENGKAK,"Rp.31,600 ","
          Mukidi    : “Sayang, pendapatmu tentang poligami itu seperti apa?”
Suketi    : “Pokoknya no comment, sayang.”
Mukidi    : “Kalau aku yang poligami, gimana sayang? Hehehehe.”
Suketi    : “Kalau kamu mau poligami, lebih baik kamu beli becak saja.”
Mukidi    : “Lho kok becak?”
Suketi    : “Ini hati bang, bukan becak. Nggak bisa bertiga.”
Mukidi    : “Hahahahahahahahaha.”

Suketi adalah istri Mukidi. Banyak hal lucu yang dapat ditemukan dalam buku ini menyangkut Mukidi, Suketi dan segala teman-temannya.        ","{'Kategori': 'Hobi', 'Ketebalan': '208 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Momo Yonas', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide118-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-sampai-bengkak.html
84,NGAKAK BARENG BTS,"Rp.47,840 ","
          V                    : Jungkook, selamat ya atas kelahiran adik baru kamu.
Jungkook   j: Terima kasih, V
V                    : Kalau boleh tahu, siapa namanya?
Jungkook   j: Namanya Zen.
V                    : Wah, nama yang bagus. Nama panjangnya apa?
Jungkook   j: Netizen, hahahahaha        ","{'Kategori': 'Hobi', 'Ketebalan': '302 Hal Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Nabila Zahwa Primasti ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide119-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-bts.html
85,NGAKAK BARENG 101,"Rp.55,840 ","
          Hwang Minhyun : Cup...cup, gak usah sedih gitu Guanlin

Lai Guanlin : Aku nggak nyangka Daehwi bakalan sekejam itu sama aku.

Hwang Minhyun : Serahkan saja semua sama Tuhan. Biar Tuhan yang balas.

Lai Guanlin : Ya kalau dibalas, kalau cuman di R doang

 

 

Lee Daehwi : Kenapa lagi bro? Mukanya kok suram banget, kayak masa

depanmu.

Park Woojin : Sepertinya, aku sudah nggak dianggap lagi sama pacarku.

Lee Daehwi : Kok bisa?

Park Woojin : Dimatanya, aku tuh seperti butiran rinso anti noda. Sekali

kucek langsung hilang

Lee Daehwi : Hahahaha, kasihan bang

        ","{'Kategori': 'Hobi', 'Ketebalan': '342 Hal Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Nabila Zahwa Primasti ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide120-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-101.html
86,NGAKAK BARENG EXO,"Rp.71,600 ","
          Pak Lay    : Ayo, anak-anak, siapkan diri kalian untuk ulangan.
Suho        : Wah, kok ulangan sih, Pak?
Pak Lay    : Kenapa, kamu nggak mau ulangan?
Suho        : Karena sesuatu yang diulang itu, rasanya nggak akan sama lagi.

Sehun      : Bro, kamu tahu enggak bedanya sepatu sama daging?
Suho        : Ayam buta juga tahu kalau sepatu sama daging itu beda! Sepatu kagak bisa dimakan, kalau daging bisa dimakan.
Sehun      : Salah!
Suho        : Terus yang bener apa?
Sehun      : Kalau sepatu itu disemir, kalau daging itu disemur,  hahahahaha        ","{'Kategori': 'Hobi', 'Ketebalan': '456 Hal Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Nabila Zahwa Primasti ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide121-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-exo.html
87,NGAKAK BARENG IKON,"Rp.47,600 ","
          Ini buku tentang iKON, yang isinya tentang plesetan lucu dari grup yang paling digandrungi setelah Soneta Grup. Pokoknya kalo kalian baca buku ini, yang ada tuh cuman ketawa dan ketiwi.
Chanwoo : Nama kamu siapa, cantik?
Yuzi           : Nama saya Yuzi.
Chanwoo : Wah nama yang keren. Kalau nama lengkapnya?
Yuzi           : Yuzi Wantauzen.        ","{'Kategori': 'Hobi', 'Ketebalan': '220 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Ayuzawa', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide122-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-ikon.html
88,NGAKAK BARENG SM,"Rp.47,600 ","
          Suho EXO : Lay tadi itu gaya renang apa?
Lay EXO : Emangnya kamu liat aku renang?
Suho EXO : Iya, jam 12 siang tadi. Emangnya tadi renang gaya apaan sih?
Lay EXO : Itu tadi renang gaya kupu-kupu
Suho EXO : Gaya kupu-kupu? Lha tadi kenapa kamu diem aja?
Lay EXO : Pas kamu datang tadi, aku masih jadi kepompong bro.
Suho EXO : Hahahahaha

Mark NCT : Kak D.O kok sedih. Kenapa kak?
D.O EXO : Aku menyesal sekali.
Mark NCT : Menyesal kenapa, kak?
D.O EXO : Tadi aku ketemu mantan di jalan. Spontan aku ngeludahin dia. 
Abis itu rasanya aku nyesel banget.
Mark NCT : Kenapa menyesal? Masih saying mantan? Hahahaha
D.O EXO : Aku nyesel banget, karena lupa buka kaca helm.
Mark NCT : Hahahaha, kena wajah sendiri dong. Hahahaha!        ","{'Kategori': 'Hobi', 'Ketebalan': '220 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Diviacita', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide123-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-sm.html
89,NGAKAK BARENG SEVENTEEN,"Rp.52,000 ","
          Woozi : Haaiii
Cantika : Haii juga…
Wozzi : Boleh kenalan gak niich?
*senyum-senyum kegirangan.
Cantika : Boleh kok…
Woozi : Anak mana?
Cantika : Ada, tuh lagi main sama papahnya…
Woozi : Ha???/
*gubraaaakkk!!!
Cantika : Kenapa yaa?
Woozi : Gpp        ","{'Kategori': 'Hobi', 'Ketebalan': '244 hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Wooreum', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide124-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-seventeen.html
90,HUMOR SERU BIKIN NYENGIR,"Rp.31,600 ","
          Sukidi : “Kamu kenapa, Sentot? Kok mukanya kudut kayak baju belum disetrika?”
Sentot : “Aku baru saja ditolak sama Denok.”
Sukidi : “Harusnya kamu ganti nama aja biar nggak ditolak terus.”
Sentot : “Ganti nama jadi siapa?”
Sukidi : “Ganti nama jadi Rejeki aja. Soalnya, nolak rejeki itu dosa lho.”        ","{'Kategori': 'Hobi', 'Ketebalan': '208 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Momo Yonas', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide125-cr-500x500.JPG,https://www.solusibuku.com/hobi/humor-seru-bikin-nyengir.html
91,NGAKAK BARENG BLACKPINK,"Rp.52,400 ","
          Jennie  : Itu kostum dapet dari mana?

Jisso     : Tuker tambah mobil Om Manager

Rose    : Terus Om Managernya mana?

Jisso     : Masih di dalem mobil

Lisa     : Apa?! Sinting ini anak, masa managernya sendiri dituker sama baju astronooot?!

Jisso     : Yhaaa, namanya juga pengen

Semua : GITU AJA TEROOOS!        ","{'Kategori': 'Hobi', 'Ketebalan': '264 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Beatrice', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide126-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-blackpink.html
92,NGAKAK BARENG TXT,"Rp.44,400 ","
          Choi Beomgyu  : “Selamat hari valentine, Hyung.”

Choi Soobin      j: “Valentine bukan budaya kita!”

Choi Beomgyu  : “Lalu apa budaya kita?”

Choi Soobin      j: “Merasa cemburu padahal dia bukan siapa-siapa kita.”

Choi Beomgyu  : “Hahahahahahahaha.”

 

Huening Kai      : “Hyung, tahu nggak beda foto JPEG dan GIF?”

Yeojun                : “Tahulah. Kalau foto JPEG itu nggak bergerak, kalau foto GIF itu bergerak. Pertanyaanmu level PAUD.”

Huening Kai      : “Hahahaha.

Nah, Hyung tahu nggak kenapa foto GIF itu bergerak?”

Yeojun                : “Ya nggaklah!

Hyung bukan anak Teknik Informatika.

Emang kamu tahu ?”

Huening Kai      : “Tahu, dong.

Foto GIF itu artinya Gerak Ih Fotonya.

Hahahahaha.”

Yeojun                : “Hahahaha. Dasar!”        ","{'Kategori': 'Hobi', 'Ketebalan': '304 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Beatrice', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide127-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-txt.html
93,BTS LOST IN HUMOR,"Rp.41,200 ","
          Jungkook   : Jin! Jaga matamu! Ngapain kamu liatin terus wanita itu?

Jin         : Lihat wanita itu deh, Jungkook! Kurang kerjaan banget. Ngapain juga dia cukur alisnya terus dilukis lagi? Emang kamu pernah lihat gitu ada cowok yang cukur kumis terus dilukis lagi ?

Jungkook      :  #$&^$&%^&        ","{'Kategori': 'Hobi', 'Ketebalan': '224 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Nabila Zahwa Primasti ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide128-cr-500x500.JPG,https://www.solusibuku.com/hobi/bts-lost-in-humor.html
94,NGAKAK BARENG BTS & TXT BIAR SOMPLAK YANG PENTING TAMPAN,"Rp.44,400 ","
          Jimin   : “Bis, bis apa yang bikin deg-degan?”

Karina: “Bis apa, Bang ?”

Jimin   : “Bisikan saying dari kamu”

Karina: (*Koprol kanan-kiri depan-belakang terus sampai ke Cina)

 

J-Hope  : “Ikan hiu makan roti.”

Herman: “Apa?”

J-Hope  : “Aku cinta kamu sampai mati”

Herman: “KAGAK LIAT GUE  BEROTOT?! TAMPOL NI!”

        ","{'Kategori': 'Hobi', 'Ketebalan': '256 Halaman', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kim Beatrice', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide129-cr-500x500.JPG,https://www.solusibuku.com/hobi/ngakak-bareng-bts-dan-txt-biar-somplak-yang-penting-tampan.html
95,MAHIR BERMAIN PIANO PANDUAN MUDAH BELAJAR PIANO OTODIDAK DARI NOL SAMPAI BISA,"Rp.31,600 ","
          Piano merupakan salah satu alat music yang paling terkenal, memiliki jangkau nada yang paling luas, dan memiliki mekanisme kerja yang kompleks yang memungkinkan pemain mengatur sendiri keras lembutnya suara permainan mereka.
Sebenarnya keterampilan bermain piano dapat dikuasai oleh semua orang. Keterampilan tangan pada pemain professional dengan pemula sebenarnya secara alami tidak lah jauh berbeda. Kita bisa melihat orang-orang yang notabene cacat atau jari-jarinya tidak lengkap, namun memiliki keterampilan bermain piano dengan baik. Hal ini membuktikan bahwa sebenarnya yang menguasai teknik bermain yang lebih baik merupakan proses kerja otak. Anda meningkatkan kemampuan otak anda untuk mengingat setiap kali anda berlatih piano. Mengingat adalah bagian yang tidak terpisahkan dari teknik bermain piano.        ","{'Kategori': 'Hobi', 'Ketebalan': '100 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Ria Sudibyo ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide156-cr-500x500.JPG,https://www.solusibuku.com/hobi/mahir-bermain-piano-panduan-mudah-belajar-piano-otodidak-dari-nol-sampai-bisa.html
96,MELODY POP HITS VOL 1,"Rp.39,600 ","
          Buku ini berisi lagu-lagu yang sedang booming saat ini dengan style partitur mudah dan dapat dimainkan siapa saja.        ","{'Kategori': 'Hobi', 'Ketebalan': '72 Hal Halaman', 'Dimensi': '21 x 29.7 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Yulia Rendra', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide157-cr-500x500.JPG,https://www.solusibuku.com/hobi/melody-pop-hits-vol-1.html
97,101 LAGU WAJIB DAN DAERAH,"Rp.39,600 ","
          Buku ini memuat kumpulan lagu-lagu wajib Nasional serta lagu-lagu daerah yang tersebar di seluruh Nusantara.
Berjumlah 101 lagu, buku ini akan memperkenalkan putra-putri Anda kepada beragam budaya di Indonesia, serta menumbuhkan rasa cinta tanah air dan rasa bangga menjadi warga negara Indonesia sejak dini.
Buku ini memuat:
• Indonesia Raya
• Bagimu Negeri
• Satu Nusa Satu Bangsa
• Rayuan Pulau Kelapa
• dan seterusnya        ","{'Kategori': 'Hobi', 'Ketebalan': '144 Hal Halaman', 'Dimensi': '16 x 23 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Kenny Prehara', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide158-cr-500x500.JPG,https://www.solusibuku.com/hobi/101-lagu-wajib-dan-daerah.html
98,SEVEN SUMMITS TIPS & TRIK PENDAKIAN,"Rp.43,600 ","
          Apakah kamu suka mendaki gunung?
Apa motivasi terbesarmu untuk menaklukan ketinggian?
Apa saja bekal yang harus disiapkan?
Apa manfaat yang kamu dapatkan dari aktivitas mendaki gunung?
Gunung mengajarkanmu bahwa arti persahabatan baik dengan teman maupun alam, arti cinta yang mendalam terhadap ciptaanNya, dan arti dari merintis serta berjuang untuk sesuatu yang berharga, alam Indonesia.
Tentukan tujuanmu, gapailah ketinggian, raihlah manfaatnya, dengan menjadikan buku ini sebagai bekal sebelum berangkat!        ","{'Kategori': 'Hobi', 'Ketebalan': '192 Hal Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Satya Setyoko', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide317-cr-500x500.JPG,https://www.solusibuku.com/hobi/seven-summits-tips-dan-trik-pendakian.html
99,Map Of Bts  When The Future Meets The Past,"Rp.76,500 ","
""Di kalangan penggemar K-Pop, tahun ke-7 diibaratkan tahun keramat karena tidak banyak grup yang mampu bertahan dari “kutukan 7 tahun” di industri musik Korea. Namun, hal itu tidak berlaku untuk BTS. Rasanya, tak berlebih jika untuk merayakan hal ini dirilislah album Map of The Soul: 7. 
Album ini adalah bentuk selebrasi BTS di 7 tahun berkarier, bersama dengan 7 member yakni RM, Jin, SUGA, j-hope, Jimin, V, dan Jung Kook. Maka, tak heran pula lagu-lagu di album ini terasa memiliki sisi emosional dan cerita BTS sepanjang tujuh tahun ke belakang. Lewat album Map of The Soul: 7, BTS tidak hanya sekadar bermusik tetapi mereka juga bercerita melalui musiknya. Tak ada satu pun yang ditutupi oleh mereka melalui album ini. BTS tetap menjadi 7 persona yang juga berjuang dan melakukan perjalanan hidup seperti halnya semua orang.
Bagaimana perjuangan BTS dari awal hingga tahun ke-7? Jatuh-bangun seperti apa yang sudah dilalui? Pencapaian apa saja yang sudah didapat? Mengapa lirik lagu mereka bisa menyentuh hati banyak orang? Semua jawabannya ada di buku ini. Selamat membaca!
We are, we are forever, bulletproof. We got to heaven. We have you, have you. We are not seven, with you. –We are Bulletproof: the Eternal""
","{'Kategori': 'Hobi', 'Penyunting': 'Hartiwi & Arreuvia', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Laksana', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXD35-cr-500x500.JPG,https://www.solusibuku.com/hobi/map-of-bts-when-the-future-meets-the-past.html
100,God And Goddess Of KPop,"Rp.71,200 ","
""Kalau pengen tahu alasan banyak lagu, nama, dan judul album di dunia K-Pop ngambil istilah-istilah dari mitologi Yunani, maka kamu perlu baca buku ini. Beberapa artis juga diidentikkan dengan dewa dan dewi Yunani, lho. Hmm…, idolamu jadi dewa atau dewi siapa, ya?
Jangan ragu buat baca, ikuti kisah, dan ambil hikmahnya.
Yes, biar kamu tahu aja, sih, kalau mitologi Yunani itu emang seru ceritanya.""
","{'Kategori': 'Hobi', 'Ketebalan': '150', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD26-cr-500x500.JPG,https://www.solusibuku.com/hobi/god-and-goddess-of-k-pop.html
101,Belajar Bermain Gitar Otodidak,"Rp.45,600 ","
""Buku ini berisi tentang seluk beluk gitar, mulai dari sejarah singkat, organologi dan segala macam perlengkapan yang berhubungan dengan gitar, teori musk (pengenalan tangga nada dan akaor/chord), teknis bermain gitar, gambar akor dan penggunaannya. Pada bagian akhir terdapat beberapa lagu sebagai bahan latihan.
Sekarang saatnya mengambil gitar dan mulailah berlatih. Selamat belajar!""
","{'Kategori': 'Hobi', 'Penyunting': 'R. Agustinus Arum Eka N', 'Ketebalan': '110', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Yanita', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INTERNAL/SD17-cr-500x500.JPG,https://www.solusibuku.com/hobi/belajar-bermain-gitar-otodidak.html
102,Buku Kamus Chord Gitar Dan Keyboard,"Rp.39,200 ","
""Buku ini akan menyampaikan pengenalan chord-chord gitar dan keyboard yang jumlahnya ratusan ahkan lebih. Buku kamus chord gitar & keyboard piano ini kami hadirkan untuk menjawab kebutuhan Anda dalam belajar chord gitar dan keyboard secara otodidak.
Buku ini dilengkapi lagu-lagu untuk latihan dan bonus video permainan gitar, buku ini sangat direkomendasikan apalagi bagi yang sedang memulai belajar.
Sekarang saatnya mengambil gitar dan berlatih.""
","{'Kategori': 'Hobi', 'Penyunting': 'Team Redaksi Yanita', 'Ketebalan': '181', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Yanita', 'Berat': '0 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INTERNAL/SD17A-cr-500x500.JPG,https://www.solusibuku.com/hobi/buku-kamus-chord-gitar-dan-keyboard.html
103,Top 100 Lagu Hits 90'An Indonesia & Mancanegara Checklist,"Rp.46,400 ","
Buku ini berisi kumpulan lagu-lagu Indonesia dan Mancanegara yang hits terbaik tahun 90-an, Di dalamnya juga disertai chord, not angka, dan not balok. Buku ini dapat dijadikan panduan untuk bermain musik dengan menggunakan alat musik gitar, keyboard, piano, vokal, dan lain sebagainya.
","{'Kategori': 'Hobi', 'Penyunting': 'HENDRI C. WIBOWO', 'Ketebalan': '140', 'Dimensi': '19 x 26 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '400 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/12JAN21-cr-500x500.JPG,https://www.solusibuku.com/hobi/top-100-lagu-hits-90an-indonesia-mancanegara-checklist.html
104,Koleksi Lagu Piano Terbaik Untuk AnakAnak ,"Rp.54,400 ","
Buku ini menyajikan lagu piano Anak-anak Indonesia Dunia yang paling diminati Anak-anak.Sehingga bisa dijadikan referensi untuk latihan bermain piano atau yang sedang belajar piano. Dilengkapi dengan not balok dan not angka sehingga mudah untuk dipraktekan untuk yang sedang belajar Piano.
","{'Kategori': 'Hobi', 'Penyunting': 'Dian Ayu', 'Ketebalan': '114', 'Dimensi': '21 x 29 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Yanita', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2021/mar6-cr-500x500.JPG,https://www.solusibuku.com/hobi/koleksi-lagu-piano-terbaik-untuk-anak-anak.html
